util_name,util_norm,util_lat,util_lon,basin_name,basin_norm,basin_lat,basin_lon,dist_km,name_match
BEND,bend,44.062602022360544,-121.31284888446513,Tulelake,tulelake,41.953363861811184,-121.47142246508336,234.89060285330132,False
OVERPASS,overpass,44.07602628820187,-121.30296008518874,Tulelake,tulelake,41.953363861811184,-121.47142246508336,236.42619403495732,False
HUNTERS CIRCLE,hunters circle,44.12096297096156,-121.28207444258084,Tulelake,tulelake,41.953363861811184,-121.47142246508336,241.51659001904446,False
PENSTOCK,penstock,44.14241355159213,-121.27006097314734,Tulelake,tulelake,41.953363861811184,-121.47142246508336,243.96031610750393,False
DESCHUTES,deschutes,44.166706584329546,-121.24929069578153,Tulelake,tulelake,41.953363861811184,-121.47142246508336,246.77295431931032,False
COBURG,coburg,44.14301962372242,-123.0752383959688,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,247.73846013713714,False
WILKINS CORNER,wilkins corner,44.188935690226494,-123.10410562736828,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,253.24787649051854,False
YEW AVENUE,yew avenue,44.23707608183828,-121.19272077837418,Tulelake,tulelake,41.953363861811184,-121.47142246508336,254.94305798735002,False
CORRAL,corral,44.223237857960896,-120.92969046093972,Tulelake,tulelake,41.953363861811184,-121.47142246508336,256.2017639547357,False
PONDEROSA,ponderosa,44.22601184753656,-120.93130081146074,Tulelake,tulelake,41.953363861811184,-121.47142246508336,256.4830853240752,False
JUNCTION CITY,junction city,44.21476114570121,-123.2212777569482,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,258.43997757975586,False
DIAMOND HILL,diamond hill,44.24767494863276,-123.0477186312073,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,258.56504620200116,False
REDMOND,redmond,44.27117647353688,-121.17088064253926,Tulelake,tulelake,41.953363861811184,-121.47142246508336,258.8805102842712,False
STEARNS BUTTE,stearns butte,44.26140581791188,-120.8856890900648,Tulelake,tulelake,41.953363861811184,-121.47142246508336,261.00823778877486,False
BALDWIN ROAD SY,baldwin road sy,44.28371295981486,-120.87530897251516,Tulelake,tulelake,41.953363861811184,-121.47142246508336,263.5992365878184,False
CATALINA SW STA,catalina sw sta,44.28276932776906,-120.86772281762008,Tulelake,tulelake,41.953363861811184,-121.47142246508336,263.60986447730437,False
HARRISBURG,harrisburg,44.27421785835117,-123.16998424348252,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,263.73643948897643,False
LANCASTER,lancaster,44.2643813054946,-123.23182561152096,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,263.9766608134193,False
POWELL BUTTE,powell butte,44.30576802848997,-121.0172449487526,Tulelake,tulelake,41.953363861811184,-121.47142246508336,264.1579783395583,False
HOUSTON LAKE,houston lake,44.2976617247381,-120.88564141647268,Tulelake,tulelake,41.953363861811184,-121.47142246508336,264.9713963885947,False
FRIEND,friend,44.29933366090686,-120.88507443489964,Tulelake,tulelake,41.953363861811184,-121.47142246508336,265.1624239207884,False
OCHOCO,ochoco,44.30668001730903,-120.89734446407664,Tulelake,tulelake,41.953363861811184,-121.47142246508336,265.78932063943677,False
PRINEVILLE,prineville,44.30749531855803,-120.85389515645282,Tulelake,tulelake,41.953363861811184,-121.47142246508336,266.518594680613,False
BURNS REACTIVE,burns reactive,43.66762516570919,-119.04742512620946,Alturas,alturas,41.49986440367209,-120.53346705469008,269.99606588607253,False
SWEET HOME,sweet home,44.40214465526134,-122.72351829896702,Copco 1,copco 1,41.97986963624015,-122.33593870697112,271.1702406357123,False
FOSTER SY,foster sy,44.41225653067757,-122.67152704156226,Copco 1,copco 1,41.97986963624015,-122.33593870697112,271.8329671884563,False
CALAPOOYA,calapooya,44.38823814446484,-123.00939999203996,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,273.2212243417437,False
BROWNSVILLE,brownsville,44.38919081150892,-123.01470989236188,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,273.40814124888215,False
HALSEY SY,halsey sy,44.37837430594165,-123.11319543628484,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,273.89443508102687,False
CROOKED RIVER,crooked river,44.43295281162688,-121.24782937396948,Tulelake,tulelake,41.953363861811184,-121.47142246508336,276.3125395358754,False
WEIRICH,weirich,44.50587370619124,-122.86258647103357,Copco 1,copco 1,41.97986963624015,-122.33593870697112,284.0978910403421,False
CROWFOOT,crowfoot,44.508452942542704,-122.88077738158812,Copco 1,copco 1,41.97986963624015,-122.33593870697112,284.60591708040363,False
CULVER,culver,44.520544837459305,-121.2504940717496,Tulelake,tulelake,41.953363861811184,-121.47142246508336,286.0176462048384,False
LEBANON,lebanon,44.53423248917608,-122.91074391014686,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,287.8153917056551,False
COVE,cove,44.60029436824263,-121.26808493644046,Tulelake,tulelake,41.953363861811184,-121.47142246508336,294.7849153990588,False
MARYS RIVER,marys river,44.55048337279551,-123.26486118034896,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,295.3628446942522,False
FRY,fry,44.58928530775935,-123.03658239090323,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,295.57375779638363,False
HILLVIEW,hillview,44.54609942872003,-123.31267408231314,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,295.87493527607745,False
COLISEUM_OSU,coliseum osu,44.56222060378789,-123.27942410449144,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,296.91849358771094,False
DIXON,dixon,44.56817181873458,-123.25736804689984,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,297.1175692582586,False
35TH ST_OSU,35th st osu,44.56543132078684,-123.2896567429259,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,297.47175366195825,False
26TH ST_OSU,26th st osu,44.56738110031464,-123.27968151673608,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,297.4784837827951,False
BUCHANAN,buchanan,44.57471707040112,-123.26021466969466,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,297.878608248579,False
MADRAS,madras,44.62190829343804,-121.14043668006828,Tulelake,tulelake,41.953363861811184,-121.47142246508336,297.93474160813554,False
GRANT ST,grant st,44.579741539064464,-123.27967995456582,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,298.80754475374084,False
OREMET,oremet,44.60969390636687,-123.10131551399472,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,298.8076357199425,False
CIRCLE BLVD,circle blvd,44.5876281589707,-123.2468865832165,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,299.00876215433095,False
QUEEN AVE,queen ave,44.62494535191741,-123.07979517840091,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,300.12581334973913,False
BPA ALBANY,bpa albany,44.621142263212775,-123.12692534817276,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,300.47395366340197,False
HAZELWOOD,hazelwood,44.62299325683415,-123.1255193068867,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,300.6517502759375,False
VINE STREET,vine street,44.634492713157954,-123.11170230782352,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,301.6751471787895,False
CHERRY LANE,cherry lane,44.665140816740085,-121.12945303478487,Tulelake,tulelake,41.953363861811184,-121.47142246508336,302.801818010098,False
MURDER CREEK,murder creek,44.66472378892766,-123.06030384238656,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,304.1658697111588,False
SCIO,scio,44.69960337841314,-122.8484240814218,Copco 1,copco 1,41.97986963624015,-122.33593870697112,305.24541257997896,False
CONSER RD,conser rd,44.68052055303216,-123.07748811969836,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,306.15032645053014,False
PELTON REREGULATING SW STA,pelton reregulating sw sta,44.72426192607397,-121.24872007064168,Tulelake,tulelake,41.953363861811184,-121.47142246508336,308.63538781673435,False
JEFFERSON_OR,jefferson or,44.73224245777804,-123.00953437102332,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,310.82225622103635,False
LYONS,lyons,44.774506870003904,-122.6188908162414,Copco 1,copco 1,41.97986963624015,-122.33593870697112,311.58921112942,False
SANTIAM SY,santiam sy,44.77375413890503,-122.67445743046068,Copco 1,copco 1,41.97986963624015,-122.33593870697112,311.8673503196207,False
WARM SPRINGS,warm springs,44.76516356586176,-121.25224890101272,Tulelake,tulelake,41.953363861811184,-121.47142246508336,313.15919013328846,False
PARRISH GAP,parrish gap,44.76965053200235,-122.94716076375542,Copco 1,copco 1,41.97986963624015,-122.33593870697112,314.1157460385843,False
STAYTON,stayton,44.81013177364793,-122.7916535926694,Copco 1,copco 1,41.97986963624015,-122.33593870697112,316.85586807559457,False
INDEPENDENCE,independence,44.8515731045236,-123.20090643487475,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,326.7529986701671,False
MONPAC,monpac,44.86440786003453,-123.20782522056552,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,328.26353380147117,False
GLENEDEN,gleneden,44.88264400595549,-124.03201030752732,Morrison Creek,morrison creek,41.92760145182565,-124.14144853284678,328.7045582387549,False
DALLAS,dallas,44.91146631231033,-123.31064879457246,Copco 2 A,copco 2 a,41.97693765324555,-122.36138046319596,335.17629148846476,False
DEVILS LAKE,devils lake,44.95795173580128,-124.00745626869258,Morrison Creek,morrison creek,41.92760145182565,-124.14144853284678,337.13303087461594,False
WECOMA BEACH,wecoma beach,44.9933852621376,-124.00688576033374,Morrison Creek,morrison creek,41.92760145182565,-124.14144853284678,341.0724133563956,False
PGE GRANDRONDE,pge grandronde,45.06283391748672,-123.60894769140867,Morrison Creek,morrison creek,41.92760145182565,-124.14144853284678,351.255720030799,False
BOYER SW STA,boyer sw sta,45.0747133766642,-123.7173277631645,Morrison Creek,morrison creek,41.92760145182565,-124.14144853284678,351.6093261655208,False
LINCOLN_OR,lincoln or,45.50622210544884,-122.67449240187472,Copco 1,copco 1,41.97986963624015,-122.33593870697112,393.0534438897913,False
HARRISON,harrison,45.50894697125714,-122.65719552613194,Copco 1,copco 1,41.97986963624015,-122.33593870697112,393.26215322221725,False
RUSSELLVILLE,russellville,45.522276699702495,-122.56059890838446,Copco 1,copco 1,41.97986963624015,-122.33593870697112,394.3103214234539,False
BANFIELD,banfield,45.53289865235263,-122.56752390502707,Copco 1,copco 1,41.97986963624015,-122.33593870697112,395.51585416946995,False
HOLLADAY_OR,holladay or,45.53329900477152,-122.66016690964835,Copco 1,copco 1,41.97986963624015,-122.33593870697112,395.97943299930665,False
HOLLYWOOD,hollywood,45.53753617423105,-122.61562082643631,Copco 1,copco 1,41.97986963624015,-122.33593870697112,396.23087170759993,False
ALBINA,albina,45.53857026750888,-122.67779190762506,Copco 1,copco 1,41.97986963624015,-122.33593870697112,396.65956873938575,False
KNOTT,knott,45.541403950091095,-122.66471552190296,Copco 1,copco 1,41.97986963624015,-122.33593870697112,396.9027016561769,False
CULLY,cully,45.5499508198799,-122.60412741687358,Copco 1,copco 1,41.97986963624015,-122.33593870697112,397.55796655016167,False
TROUTDALE,troutdale,45.55950341760418,-122.40862968017971,Copco 1,copco 1,41.97986963624015,-122.33593870697112,398.079857229282,False
PARKROSE,parkrose,45.5579777875352,-122.5572851616419,Copco 1,copco 1,41.97986963624015,-122.33593870697112,398.2637855904709,False
VERNON,vernon,45.55501174827188,-122.64673305822356,Copco 1,copco 1,41.97986963624015,-122.33593870697112,398.31931135363817,False
KENNEDY,kennedy,45.561527199668994,-122.62075071066351,Copco 1,copco 1,41.97986963624015,-122.33593870697112,398.91740502414007,False
KILLINGSWORTH,killingsworth,45.56316939384318,-122.59891913397662,Copco 1,copco 1,41.97986963624015,-122.33593870697112,399.0032007982706,False
MALLORY,mallory,45.56307907240163,-122.6656811461547,Copco 1,copco 1,41.97986963624015,-122.33593870697112,399.3123626925755,False
ALDERWOOD,alderwood,45.56744230171419,-122.5582267209255,Copco 1,copco 1,41.97986963624015,-122.33593870697112,399.31844954782076,False
GORDON HOLLOW,gordon hollow,45.515891258725546,-120.68768592689068,Tulelake,tulelake,41.953363861811184,-121.47142246508336,401.10238027615674,False
COLUMBIA,columbia,45.57989744020728,-122.6674537243312,Copco 1,copco 1,41.97986963624015,-122.33593870697112,401.1875367690835,False
BLOSS,bloss,45.60062945797895,-122.72762007213132,Copco 1,copco 1,41.97986963624015,-122.33593870697112,403.83430101158797,False
ST JOHNS,st johns,45.602308990806826,-122.74513738635996,Copco 1,copco 1,41.97986963624015,-122.33593870697112,404.13216208214806,False
WASCO,wasco,45.58793372749346,-120.69589715740824,Tulelake,tulelake,41.953363861811184,-121.47142246508336,408.9089890130102,False
GREEN MOUNTAIN (FUTURE),green mountain future,45.66203800338609,-122.44800925574876,Copco 1,copco 1,41.97986963624015,-122.33593870697112,409.53702405707037,False
KENWOOD,kenwood,45.65385393203278,-121.58668582247812,Dorris,dorris,41.96684121703738,-121.9135761877594,410.8142754241027,False
TUCKER,tucker,45.68860262876124,-121.52428761843944,Dorris,dorris,41.96684121703738,-121.9135761877594,415.0159934255636,False
HOOD RIVER,hood river,45.69925253760384,-121.52178665928112,Dorris,dorris,41.96684121703738,-121.9135761877594,416.2117264633493,False
POWERDALE JUNCTION (NOT SUB),powerdale junction not sub,45.70357986202036,-121.50714420189664,Dorris,dorris,41.96684121703738,-121.9135761877594,416.781539625785,False
BLALOCK,blalock,45.6631945311126,-120.359110868387,Tulelake,tulelake,41.953363861811184,-121.47142246508336,422.04784199743375,False
LEANING JUNIPER,leaning juniper,45.67469964680386,-120.2143582245762,Tulelake,tulelake,41.953363861811184,-121.47142246508336,425.8931268867696,False
ARLINGTON,arlington,45.71321876829033,-120.20340423088368,Tulelake,tulelake,41.953363861811184,-121.47142246508336,430.2543783439449,False
THREEMILE CANYON,threemile canyon,45.68115757769798,-119.94457492170632,Tulelake,tulelake,41.953363861811184,-121.47142246508336,432.21143171175567,False
IMRIE(GOODNOE HILL),imrie goodnoe hill,45.78387013168148,-120.53620068401156,Tulelake,tulelake,41.953363861811184,-121.47142246508336,432.47137777679995,False
CREEK,creek,45.709803538961,-120.03006810292896,Tulelake,tulelake,41.953363861811184,-121.47142246508336,433.3815479427863,False
APEX (FUTURE),apex future,45.69024761242138,-119.83720993274684,Tulelake,tulelake,41.953363861811184,-121.47142246508336,435.6887314769457,False
SIMTAG BOOSTER,simtag booster,45.74847449418621,-119.98484437558233,Tulelake,tulelake,41.953363861811184,-121.47142246508336,438.48765146178755,False
DALREED,dalreed,45.763767562753074,-119.99888802138832,Tulelake,tulelake,41.953363861811184,-121.47142246508336,439.8169747888882,False
CANNON BEACH,cannon beach,45.88853178027308,-123.95507742597196,Morrison Creek,morrison creek,41.92760145182565,-124.14144853284678,440.68796564553213,False
WILLOW COVE,willow cove,45.78166407315041,-120.00512877577056,Tulelake,tulelake,41.953363861811184,-121.47142246508336,441.59617979822764,False
ARIEL,ariel,45.95341110929862,-122.5664102015856,Copco 1,copco 1,41.97986963624015,-122.33593870697112,442.22190646001684,False
MERWIN,merwin,45.95687270040146,-122.55627462701588,Copco 1,copco 1,41.97986963624015,-122.33593870697112,442.5734501628316,False
YALE,yale,45.962744562314114,-122.33532206853106,Copco 1,copco 1,41.97986963624015,-122.33593870697112,442.87548798425524,False
PILOT ROCK,pilot rock,45.49384902865477,-118.8322323685954,Tulelake,tulelake,41.953363861811184,-121.47142246508336,447.1110825255091,False
LITESPEED,litespeed,45.80750295824232,-119.86390214341742,Tulelake,tulelake,41.953363861811184,-121.47142246508336,447.48155068629677,False
SEASIDE,seaside,45.99970284445599,-123.91623248004932,Morrison Creek,morrison creek,41.92760145182565,-124.14144853284678,453.15508681120434,False
SWIFT 1,swift 1,46.06242656504464,-122.20343601070437,Copco 1,copco 1,41.97986963624015,-122.33593870697112,454.08303440967757,False
HINKLE,hinkle,45.79205426829465,-119.31050301033656,Tulelake,tulelake,41.953363861811184,-121.47142246508336,460.60230463749986,False
MCKAY_OR,mckay or,45.63350476494055,-118.81508745366273,Tulelake,tulelake,41.953363861811184,-121.47142246508336,461.3581389515364,False
BUCKAROO,buckaroo,45.67624602481751,-118.83668986203578,Tulelake,tulelake,41.953363861811184,-121.47142246508336,464.7525436160008,False
PENDLETON,pendleton,45.6777594111712,-118.78199434414748,Tulelake,tulelake,41.953363861811184,-121.47142246508336,466.91004939881685,False
HERMISTON,hermiston,45.84622677719975,-119.26980200489974,Tulelake,tulelake,41.953363861811184,-121.47142246508336,467.37852090985444,False
SPECIALIZED,specialized,45.87712893325386,-119.3410019703642,Tulelake,tulelake,41.953363861811184,-121.47142246508336,468.4405417864079,False
LEWIS AND CLARK,lewis and clark,46.144295655624205,-123.84101669492192,Morrison Creek,morrison creek,41.92760145182565,-124.14144853284678,469.48860230276625,False
WARRENTON,warrenton,46.151190435447305,-123.91077698437942,Morrison Creek,morrison creek,41.92760145182565,-124.14144853284678,470.0028573549155,False
KNAPPASV,knappasv,46.160632519719385,-123.62316964201874,Morrison Creek,morrison creek,41.92760145182565,-124.14144853284678,472.5077681619746,False
YOUNGS BAY,youngs bay,46.17212200082046,-123.8437705154597,Morrison Creek,morrison creek,41.92760145182565,-124.14144853284678,472.56732119668044,False
ASTORIA,astoria,46.17273237993149,-123.83698379199718,Morrison Creek,morrison creek,41.92760145182565,-124.14144853284678,472.6626634678683,False
COLD SPRINGS,cold springs,45.889327062811,-119.22699735078174,Tulelake,tulelake,41.953363861811184,-121.47142246508336,473.085631200111,False
FERN HILL,fern hill,46.17474786951831,-123.75722584631554,Morrison Creek,morrison creek,41.92760145182565,-124.14144853284678,473.25659864675686,False
UMATILLA,umatilla,45.924421987720976,-119.32340474110956,Tulelake,tulelake,41.953363861811184,-121.47142246508336,473.8255982090624,False
CAPSTONE,capstone,45.9154083868916,-119.10954462613462,Tulelake,tulelake,41.953363861811184,-121.47142246508336,479.38034516382277,False
ATHENA,athena,45.81126958251701,-118.49573861864135,Tulelake,tulelake,41.953363861811184,-121.47142246508336,490.7264249775011,False
ELGIN SY,elgin sy,45.56006767979793,-117.9167707484084,Tulelake,tulelake,41.953363861811184,-121.47142246508336,492.1679821425796,False
GRANDVIEW,grandview,46.25908082553715,-119.9058742200655,Tulelake,tulelake,41.953363861811184,-121.47142246508336,494.7935137495869,False
WESTON_OR,weston or,45.826311119963805,-118.4257398929513,Tulelake,tulelake,41.953363861811184,-121.47142246508336,494.91145998393125,False
WHITE SWAN,white swan,46.389385857488925,-120.7866233566392,Tulelake,tulelake,41.953363861811184,-121.47142246508336,496.27186288607464,False
SULPHUR CREEK,sulphur creek,46.295150647250935,-119.99826910371708,Tulelake,tulelake,41.953363861811184,-121.47142246508336,496.87204048712476,False
WALLOWA FALL HYDRO,wallowa fall hydro,45.26685185743347,-117.21291258806608,Alturas,alturas,41.49986440367209,-120.53346705469008,497.34954381766414,False
WINE COUNTRY,wine country,46.29320241832062,-119.95073348473169,Tulelake,tulelake,41.953363861811184,-121.47142246508336,497.5723041730716,False
GRANDVIEW SY,grandview sy,46.30320106116757,-119.87475999761158,Tulelake,tulelake,41.953363861811184,-121.47142246508336,500.1556675349229,False
SUNNYSIDE,sunnyside,46.33064586575783,-120.01342890356862,Tulelake,tulelake,41.953363861811184,-121.47142246508336,500.41709905342015,False
PUNKIN CENTER,punkin center,46.37555160256328,-120.19830141379434,Tulelake,tulelake,41.953363861811184,-121.47142246508336,502.0816432172827,False
TOPPENISH,toppenish,46.39353363368986,-120.30469288770068,Tulelake,tulelake,41.953363861811184,-121.47142246508336,502.39950256449055,False
WALLULA,wallula,46.06375112316866,-118.84616343932656,Tulelake,tulelake,41.953363861811184,-121.47142246508336,502.8961667662477,False
OUTLOOK,outlook,46.37534150582576,-120.0798471484538,Tulelake,tulelake,41.953363861811184,-121.47142246508336,504.05099943612,False
JOSEPH,joseph,45.34889429912559,-117.23151522076984,Alturas,alturas,41.49986440367209,-120.53346705469008,504.1610363106703,False
CASCADE KRAFT,cascade kraft,46.103164495959845,-118.92123039876424,Tulelake,tulelake,41.953363861811184,-121.47142246508336,504.4011138009067,False
ATTALIA,attalia,46.107632701068304,-118.91883275843998,Tulelake,tulelake,41.953363861811184,-121.47142246508336,504.9297178369081,False
FLINT,flint,46.434508563795454,-120.32404032528464,Tulelake,tulelake,41.953363861811184,-121.47142246508336,506.5912533025424,False
TOUCHET,touchet,46.0425512719448,-118.66879715100364,Tulelake,tulelake,41.953363861811184,-121.47142246508336,506.8733341379816,False
MINAM,minam,45.622888742248165,-117.72224334493497,Tulelake,tulelake,41.953363861811184,-121.47142246508336,506.88478059462005,False
WAPATO,wapato,46.451764692449146,-120.42725501768146,Tulelake,tulelake,41.953363861811184,-121.47142246508336,507.0636529954231,False
DODD RD,dodd rd,46.13904329005975,-118.93106332103326,Tulelake,tulelake,41.953363861811184,-121.47142246508336,507.7132049616768,False
ENTERPRISE_OR,enterprise or,45.41838005202846,-117.28281112105928,Alturas,alturas,41.49986440367209,-120.53346705469008,508.5081631597408,False
HURRICANE,hurricane,45.437396205989,-117.28501237618768,Alturas,alturas,41.49986440367209,-120.53346705469008,510.2078373070125,False
UMAPINE,umapine,45.98808082502028,-118.43178835845542,Tulelake,tulelake,41.953363861811184,-121.47142246508336,510.2445423923112,False
PASCO,pasco,46.22077796302179,-119.09692286789634,Tulelake,tulelake,41.953363861811184,-121.47142246508336,510.9456677651283,False
WALLOWA,wallowa,45.57058199726616,-117.53991281813,Tulelake,tulelake,41.953363861811184,-121.47142246508336,511.19404698233313,False
STATELINE (FUTURE),stateline future,45.99880393641447,-118.33974298502636,Tulelake,tulelake,41.953363861811184,-121.47142246508336,514.8205793116838,False
WILEY,wiley,46.56345924288003,-120.64701925416573,Tulelake,tulelake,41.953363861811184,-121.47142246508336,516.7977069583153,False
UNION GAP,union gap,46.55960003645785,-120.4904762500986,Tulelake,tulelake,41.953363861811184,-121.47142246508336,518.1014897701475,False
PALLETTE,pallette,45.28979908554029,-116.79943935195978,Alturas,alturas,41.49986440367209,-120.53346705469008,518.1538619790825,False
PROSPECT POINT,prospect point,46.03627399893974,-118.33810337098662,Tulelake,tulelake,41.953363861811184,-121.47142246508336,518.4883144858215,False
GROMORE,gromore,46.59397366051925,-120.67873763497072,Tulelake,tulelake,41.953363861811184,-121.47142246508336,519.8492743115492,False
CLINTON_WA,clinton wa,46.584423318485264,-120.5563060176243,Tulelake,tulelake,41.953363861811184,-121.47142246508336,520.0691498584008,False
NOB HILL,nob hill,46.582116837293256,-120.5309146097059,Tulelake,tulelake,41.953363861811184,-121.47142246508336,520.1020716850185,False
WALLA WALLA,walla walla,46.07000125464048,-118.37949363846955,Tulelake,tulelake,41.953363861811184,-121.47142246508336,520.1608095019768,False
VOELKER SUB,voelker sub,46.58121016594188,-120.49986956202042,Tulelake,tulelake,41.953363861811184,-121.47142246508336,520.3633801066084,False
BOWMAN,bowman,46.067761936268624,-118.3612971188344,Tulelake,tulelake,41.953363861811184,-121.47142246508336,520.6363647416432,False
CENTRAL_WA,central wa,46.065864020793896,-118.34670696855228,Tulelake,tulelake,41.953363861811184,-121.47142246508336,521.010524721356,False
ORCHARD_WA,orchard wa,46.59599329530248,-120.57715545004142,Tulelake,tulelake,41.953363861811184,-121.47142246508336,521.1130873119035,False
PACIFIC,pacific,46.59214904690814,-120.49687242560142,Tulelake,tulelake,41.953363861811184,-121.47142246508336,521.6005142909108,False
HOPLAND,hopland,46.5877022703824,-120.39837713675428,Tulelake,tulelake,41.953363861811184,-121.47142246508336,522.3347217964179,False
HIGH TOP,high top,46.53044794627408,-119.97792103633144,Tulelake,tulelake,41.953363861811184,-121.47142246508336,522.6410889709878,False
MILL CREEK,mill creek,46.071110448618704,-118.30475498272553,Tulelake,tulelake,41.953363861811184,-121.47142246508336,523.1298429505927,False
NORTH PARK,north park,46.61000043479806,-120.49524841080662,Tulelake,tulelake,41.953363861811184,-121.47142246508336,523.5808320231076,False
RIVER ROAD,river road,46.61751997468219,-120.52871187235726,Tulelake,tulelake,41.953363861811184,-121.47142246508336,524.0197195273904,False
POMONA HEIGHTS,pomona heights,46.65097423389204,-120.48997395620918,Tulelake,tulelake,41.953363861811184,-121.47142246508336,528.1445552583376,False
SELAH,selah,46.65916499596376,-120.54321486809052,Tulelake,tulelake,41.953363861811184,-121.47142246508336,528.4370605580702,False
TIETON,tieton,46.69044060544351,-120.73191147953126,Tulelake,tulelake,41.953363861811184,-121.47142246508336,530.006721243586,False
NACHES PLANT,naches plant,46.69736854487702,-120.65367186185124,Tulelake,tulelake,41.953363861811184,-121.47142246508336,531.4960855951068,False
WENAS,wenas,46.70203721164212,-120.52585404667258,Tulelake,tulelake,41.953363861811184,-121.47142246508336,533.3465732372825,False
WAITSBURG,waitsburg,46.26348034152077,-118.14776688679136,Tulelake,tulelake,41.953363861811184,-121.47142246508336,547.6988788884129,False
DAYTON,dayton,46.32807315766501,-117.97771090858753,Tulelake,tulelake,41.953363861811184,-121.47142246508336,560.5315245444763,False
MARENGO 2,marengo 2,46.36544474370279,-117.83178989525692,Tulelake,tulelake,41.953363861811184,-121.47142246508336,569.9238746763756,False
MARENGO 1,marengo 1,46.374668071381286,-117.77704469604184,Tulelake,tulelake,41.953363861811184,-121.47142246508336,573.0232020498171,False
TALBOT,talbot,46.35082871971495,-117.70408414490996,Tulelake,tulelake,41.953363861811184,-121.47142246508336,573.803650031786,False
POMEROY,pomeroy,46.474483509275565,-117.62216463705904,Tulelake,tulelake,41.953363861811184,-121.47142246508336,588.762252458718,False
CLIVE,clive,40.73084343482149,-113.12344088319274,Alturas,alturas,41.49986440367209,-120.53346705469008,626.4202760494092,False
ARAGONITE,aragonite,40.76322112752076,-113.0049986615652,Alturas,alturas,41.49986440367209,-120.53346705469008,635.6148465445456,False
SINK,sink,41.03136553786572,-112.92555631739904,Alturas,alturas,41.49986440367209,-120.53346705469008,637.7970035119894,False
ARCO,arco,43.63500614975958,-113.29513407693446,Alturas,alturas,41.49986440367209,-120.53346705469008,638.266648277006,False
SKUNK RIDGE,skunk ridge,40.82577120275891,-112.8958680554743,Alturas,alturas,41.49986440367209,-120.53346705469008,643.5232847829277,False
HOWE JUNCTION,howe junction,43.60769169587838,-113.17002104056722,Alturas,alturas,41.49986440367209,-120.53346705469008,646.7967857718036,False
DELLE,delle,40.85062755832962,-112.82695326485378,Alturas,alturas,41.49986440367209,-120.53346705469008,648.8136216019847,False
BLACK MOUNTAIN,black mountain,40.83135277657204,-112.8042626993293,Alturas,alturas,41.49986440367209,-120.53346705469008,651.034272684068,False
SNOWVILLE,snowville,41.99481303558336,-112.70256369209052,Alturas,alturas,41.49986440367209,-120.53346705469008,651.7579890907033,False
HOMESTEAD KNOLL,homestead knoll,40.908369933524106,-112.7347647017651,Alturas,alturas,41.49986440367209,-120.53346705469008,655.5148092574626,False
SUNBEAM,sunbeam,42.720463252232776,-112.75395635530909,Alturas,alturas,41.49986440367209,-120.53346705469008,655.6749499344929,False
CRANER FLAT,craner flat,40.87982335784125,-112.73240524702692,Alturas,alturas,41.49986440367209,-120.53346705469008,656.177679943002,False
HOLBROOK,holbrook,42.167797435572346,-112.65627987096194,Alturas,alturas,41.49986440367209,-120.53346705469008,656.5926796681417,False
SCOVILLE,scoville,43.53691653088006,-112.9370363393691,Alturas,alturas,41.49986440367209,-120.53346705469008,662.2036739315007,False
ANTELOPE,antelope,43.53369183759381,-112.92632178442906,Alturas,alturas,41.49986440367209,-120.53346705469008,662.9209924740761,False
HORSESHOE,horseshoe,40.748453935564,-112.65244750973788,Alturas,alturas,41.49986440367209,-120.53346705469008,665.1545061661845,False
BERENICE,berenice,43.84246564608623,-113.01433664445206,Alturas,alturas,41.49986440367209,-120.53346705469008,667.3237326294958,False
